Episodio,Passos,RecompensaTotal,Sucesso,Epsilon
755,200,-11.500000000000021,0,0.0327
756,200,-11.500000000000021,0,0.0326
757,200,-12.650000000000029,0,0.0325
758,200,-12.300000000000024,0,0.0324
759,200,-11.600000000000021,0,0.0323
760,200,-8.700000000000003,0,0.0321
761,200,-10.250000000000012,0,0.0320
762,200,-11.45000000000002,0,0.0319
763,200,-12.050000000000022,0,0.0318
764,200,-11.850000000000023,0,0.0317
765,200,-9.70000000000001,0,0.0316
766,200,-11.250000000000021,0,0.0315
767,200,-12.600000000000025,0,0.0314
768,200,-11.05000000000002,0,0.0313
769,200,-11.60000000000002,0,0.0312
770,200,-9.800000000000006,0,0.0311
771,200,-10.550000000000017,0,0.0310
772,200,-9.20000000000001,0,0.0309
773,200,-10.650000000000018,0,0.0308
774,200,-11.700000000000019,0,0.0306
775,200,-11.350000000000017,0,0.0305
776,200,-10.750000000000018,0,0.0304
777,200,-10.700000000000015,0,0.0303
778,200,-9.800000000000011,0,0.0302
779,200,-12.400000000000025,0,0.0301
780,123,95.6,1,0.0300
781,87,97.89999999999999,1,0.0299
782,200,-12.100000000000023,0,0.0298
783,200,-16.650000000000038,0,0.0297
784,200,-15.750000000000044,0,0.0296
785,200,-16.05000000000004,0,0.0295
786,147,92.0,1,0.0294
787,200,-15.650000000000041,0,0.0294
788,200,-15.75000000000004,0,0.0293
789,200,-14.950000000000037,0,0.0292
790,200,-14.200000000000035,0,0.0291
791,200,-13.800000000000034,0,0.0290
792,200,-14.400000000000036,0,0.0289
793,200,-13.100000000000028,0,0.0288
794,200,-13.900000000000036,0,0.0287
795,200,-12.650000000000023,0,0.0286
796,200,-11.10000000000002,0,0.0285
797,200,-12.300000000000022,0,0.0284
798,200,-13.700000000000035,0,0.0283
799,200,-9.75000000000001,0,0.0282
800,200,-10.450000000000015,0,0.0281
801,200,-10.500000000000014,0,0.0280
802,200,-7.950000000000001,0,0.0280
803,200,-9.40000000000001,0,0.0279
804,200,-11.500000000000016,0,0.0278
805,200,-8.550000000000006,0,0.0277
806,200,-11.650000000000022,0,0.0276
807,200,-11.550000000000018,0,0.0275
808,200,-10.500000000000016,0,0.0274
809,200,-10.450000000000015,0,0.0273
810,200,-10.150000000000011,0,0.0272
811,200,-10.550000000000015,0,0.0272
812,200,-10.750000000000014,0,0.0271
813,200,-6.749999999999999,0,0.0270
814,200,-11.60000000000002,0,0.0269
815,200,-11.40000000000002,0,0.0268
816,200,-9.500000000000005,0,0.0267
817,200,-10.100000000000014,0,0.0267
818,200,-9.050000000000006,0,0.0266
819,200,-5.3999999999999995,0,0.0265
820,200,-5.7,0,0.0264
821,200,-10.100000000000014,0,0.0263
822,200,-6.95,0,0.0262
823,200,-5.999999999999999,0,0.0262
824,200,-8.300000000000004,0,0.0261
825,172,94.1,1,0.0260
826,200,-12.500000000000027,0,0.0259
827,200,-13.000000000000028,0,0.0258
828,200,-13.350000000000028,0,0.0258
829,200,-15.35000000000004,0,0.0257
830,200,-13.150000000000027,0,0.0256
831,200,-9.150000000000007,0,0.0255
832,200,-10.700000000000015,0,0.0255
833,200,-11.40000000000002,0,0.0254
834,200,-11.35000000000002,0,0.0253
835,96,98.5,1,0.0252
836,112,97.5,1,0.0251
837,200,-11.70000000000002,0,0.0251
838,200,-14.600000000000035,0,0.0250
839,200,-14.350000000000037,0,0.0249
840,200,-13.950000000000033,0,0.0248
841,200,-14.550000000000036,0,0.0248
842,200,-14.850000000000037,0,0.0247
843,200,-15.000000000000039,0,0.0246
844,200,-14.000000000000034,0,0.0246
845,200,-9.800000000000011,0,0.0245
846,200,-12.350000000000021,0,0.0244
847,200,-15.000000000000039,0,0.0243
848,200,-13.600000000000032,0,0.0243
849,200,-14.650000000000038,0,0.0242
850,200,-13.700000000000031,0,0.0241
851,200,-11.50000000000002,0,0.0241
852,200,-14.000000000000034,0,0.0240
853,200,-14.750000000000039,0,0.0239
854,200,-14.550000000000038,0,0.0238
855,200,-13.800000000000031,0,0.0238
856,200,-14.150000000000032,0,0.0237
857,200,-14.200000000000031,0,0.0236
858,200,-12.900000000000027,0,0.0236
859,200,-12.550000000000026,0,0.0235
860,200,-15.200000000000042,0,0.0234
861,200,-16.150000000000045,0,0.0234
862,192,89.1,1,0.0233
863,118,97.1,1,0.0232
864,200,-15.950000000000042,0,0.0232
865,200,-17.550000000000036,0,0.0231
866,200,-15.550000000000042,0,0.0230
867,200,-14.600000000000039,0,0.0230
868,200,-17.00000000000004,0,0.0229
869,200,-14.350000000000035,0,0.0228
870,200,-17.400000000000038,0,0.0228
871,200,-15.050000000000043,0,0.0227
872,200,-13.350000000000033,0,0.0227
873,200,-13.800000000000033,0,0.0226
874,200,-12.550000000000027,0,0.0225
875,200,-10.800000000000017,0,0.0225
876,200,-9.100000000000007,0,0.0224
877,200,-9.600000000000009,0,0.0223
878,200,-10.450000000000014,0,0.0223
879,200,-10.050000000000015,0,0.0222
880,200,-8.200000000000001,0,0.0222
881,200,-8.700000000000003,0,0.0221
882,200,-10.200000000000015,0,0.0220
883,200,-7.8500000000000005,0,0.0220
884,200,-8.750000000000005,0,0.0219
885,200,-11.850000000000021,0,0.0219
886,200,-8.650000000000004,0,0.0218
887,200,-6.0,0,0.0217
888,200,-7.4,0,0.0217
889,200,-7.950000000000001,0,0.0216
890,200,-10.150000000000013,0,0.0216
891,200,-10.25000000000001,0,0.0215
892,200,-7.05,0,0.0214
893,200,-6.450000000000002,0,0.0214
894,200,-4.449999999999998,0,0.0213
895,200,-7.8000000000000025,0,0.0213
896,200,-5.1499999999999995,0,0.0212
897,200,-6.749999999999999,0,0.0212
898,200,-4.049999999999998,0,0.0211
899,200,-6.1,0,0.0211
900,200,-8.000000000000002,0,0.0210
901,200,-8.050000000000002,0,0.0209
902,200,-8.850000000000005,0,0.0209
903,200,-8.900000000000011,0,0.0208
904,151,93.8,1,0.0208
905,103,98.8,1,0.0207
906,200,-15.40000000000004,0,0.0207
907,200,-12.050000000000022,0,0.0206
908,106,97.6,1,0.0206
909,200,-15.40000000000004,0,0.0205
910,131,95.1,1,0.0205
911,200,-12.150000000000022,0,0.0204
912,107,96.89999999999999,1,0.0204
913,103,98.1,1,0.0203
914,70,100.3,1,0.0203
915,109,96.8,1,0.0202
916,200,-12.250000000000025,0,0.0202
917,200,-13.750000000000032,0,0.0201
918,200,-13.900000000000032,0,0.0201
919,200,-10.200000000000014,0,0.0200
920,200,-8.700000000000006,0,0.0200
921,200,-9.35000000000001,0,0.0199
922,200,-11.150000000000018,0,0.0199
923,200,-10.050000000000011,0,0.0198
924,200,-9.550000000000011,0,0.0198
925,104,99.5,1,0.0197
926,200,-10.500000000000014,0,0.0197
927,200,-8.450000000000005,0,0.0196
928,200,-10.850000000000016,0,0.0196
929,200,-8.900000000000006,0,0.0195
930,200,-8.600000000000005,0,0.0195
931,200,-8.300000000000004,0,0.0194
932,200,-7.15,0,0.0194
933,200,-9.000000000000005,0,0.0193
934,200,-10.500000000000014,0,0.0193
935,164,94.0,1,0.0192
936,91,98.7,1,0.0192
937,200,-10.700000000000015,0,0.0191
938,200,-9.950000000000014,0,0.0191
939,200,-7.850000000000001,0,0.0190
940,200,-10.750000000000016,0,0.0190
941,200,-12.750000000000027,0,0.0190
942,200,-14.250000000000036,0,0.0189
943,200,-11.850000000000023,0,0.0189
944,200,-12.600000000000025,0,0.0188
945,200,-12.250000000000025,0,0.0188
946,200,-13.500000000000032,0,0.0187
947,200,-10.900000000000016,0,0.0187
948,200,-10.500000000000018,0,0.0187
949,200,-12.900000000000027,0,0.0186
950,200,-17.20000000000004,0,0.0186
951,200,-15.300000000000042,0,0.0185
952,200,-11.350000000000023,0,0.0185
953,200,-10.550000000000015,0,0.0184
954,200,-13.15000000000003,0,0.0184
955,200,-12.600000000000026,0,0.0184
956,200,-10.000000000000009,0,0.0183
957,200,-10.350000000000016,0,0.0183
958,181,91.8,1,0.0182
959,105,97.3,1,0.0182
960,200,-8.350000000000005,0,0.0181
961,70,99.89999999999999,1,0.0181
962,200,-14.550000000000036,0,0.0181
963,87,99.1,1,0.0180
964,200,-14.700000000000037,0,0.0180
965,200,-11.40000000000002,0,0.0179
966,200,-11.150000000000018,0,0.0179
967,80,98.7,1,0.0179
968,52,100.3,1,0.0178
969,52,100.3,1,0.0178
970,52,100.3,1,0.0178
971,52,100.3,1,0.0177
972,52,100.3,1,0.0177
973,52,100.3,1,0.0176
974,58,100.1,1,0.0176
975,52,100.3,1,0.0176
976,52,100.3,1,0.0175
977,52,100.3,1,0.0175
978,52,100.3,1,0.0174
979,52,100.3,1,0.0174
980,52,100.3,1,0.0174
981,55,100.1,1,0.0173
982,52,100.3,1,0.0173
983,155,90.89999999999999,1,0.0173
984,48,100.5,1,0.0172
985,54,100.1,1,0.0172
986,55,100.1,1,0.0172
987,52,100.3,1,0.0171
988,107,95.6,1,0.0171
989,53,100.3,1,0.0170
990,52,100.3,1,0.0170
991,54,100.3,1,0.0170
992,52,100.3,1,0.0169
993,52,100.3,1,0.0169
994,62,99.6,1,0.0169
995,200,-12.450000000000024,0,0.0168
996,112,96.2,1,0.0168
997,52,100.3,1,0.0168
998,52,100.3,1,0.0167
999,52,100.3,1,0.0167
1000,52,100.3,1,0.0167
