Episodio,Passos,RecompensaTotal,Sucesso,Epsilon
735,64,990.6999999999999,1,0.0351
736,56,993.6999999999999,1,0.0350
737,40,1000.6999999999999,1,0.0348
738,32,1000.6999999999999,1,0.0347
739,40,997.6999999999999,1,0.0346
740,48,997.6999999999999,1,0.0345
741,39,997.6999999999999,1,0.0344
742,42,996.6999999999999,1,0.0342
743,23,1000.6999999999999,1,0.0341
744,24,1000.6999999999999,1,0.0340
745,31,1000.6999999999999,1,0.0339
746,38,999.6999999999999,1,0.0338
747,33,1000.6999999999999,1,0.0336
748,24,1000.6999999999999,1,0.0335
749,38,999.6999999999999,1,0.0334
750,35,1000.6999999999999,1,0.0333
751,36,1000.6999999999999,1,0.0332
752,32,1000.6999999999999,1,0.0331
753,59,995.6999999999999,1,0.0329
754,27,1000.6999999999999,1,0.0328
755,38,1000.6999999999999,1,0.0327
756,31,1000.6999999999999,1,0.0326
757,24,1000.6999999999999,1,0.0325
758,32,1000.1999999999999,1,0.0324
759,30,999.6999999999999,1,0.0323
760,31,1000.6999999999999,1,0.0321
761,23,1000.6999999999999,1,0.0320
762,23,1000.6999999999999,1,0.0319
763,24,1000.6999999999999,1,0.0318
764,35,1000.1999999999999,1,0.0317
765,34,1000.6999999999999,1,0.0316
766,32,1000.6999999999999,1,0.0315
767,39,995.6999999999999,1,0.0314
768,24,1000.6999999999999,1,0.0313
769,40,997.6999999999999,1,0.0312
770,31,1000.6999999999999,1,0.0311
771,42,997.6999999999999,1,0.0310
772,30,1000.6999999999999,1,0.0309
773,37,999.6999999999999,1,0.0308
774,37,999.6999999999999,1,0.0306
775,24,1000.6999999999999,1,0.0305
776,34,999.6999999999999,1,0.0304
777,62,995.1999999999999,1,0.0303
778,24,1000.6999999999999,1,0.0302
779,27,1000.6999999999999,1,0.0301
780,35,1000.6999999999999,1,0.0300
781,35,1000.6999999999999,1,0.0299
782,31,1000.6999999999999,1,0.0298
783,31,1000.6999999999999,1,0.0297
784,25,1000.6999999999999,1,0.0296
785,38,1000.6999999999999,1,0.0295
786,36,1000.1999999999999,1,0.0294
787,44,997.6999999999999,1,0.0294
788,27,1000.6999999999999,1,0.0293
789,34,1000.6999999999999,1,0.0292
790,27,1000.6999999999999,1,0.0291
791,26,1000.6999999999999,1,0.0290
792,26,1000.6999999999999,1,0.0289
793,25,1000.6999999999999,1,0.0288
794,24,1000.6999999999999,1,0.0287
795,46,996.6999999999999,1,0.0286
796,32,1000.6999999999999,1,0.0285
797,23,1000.6999999999999,1,0.0284
798,29,1000.6999999999999,1,0.0283
799,29,1000.6999999999999,1,0.0282
800,43,997.1999999999999,1,0.0281
801,20,1000.6999999999999,1,0.0280
802,25,1000.6999999999999,1,0.0280
803,26,1000.6999999999999,1,0.0279
804,46,996.1999999999999,1,0.0278
805,37,998.6999999999999,1,0.0277
806,36,1000.6999999999999,1,0.0276
807,31,999.6999999999999,1,0.0275
808,33,1000.6999999999999,1,0.0274
809,35,999.6999999999999,1,0.0273
810,24,1000.6999999999999,1,0.0272
811,35,1000.6999999999999,1,0.0272
812,34,1000.1999999999999,1,0.0271
813,43,997.6999999999999,1,0.0270
814,32,1000.6999999999999,1,0.0269
815,38,997.6999999999999,1,0.0268
816,51,996.1999999999999,1,0.0267
817,32,1000.6999999999999,1,0.0267
818,38,998.6999999999999,1,0.0266
819,36,998.6999999999999,1,0.0265
820,33,1000.6999999999999,1,0.0264
821,24,1000.6999999999999,1,0.0263
822,32,1000.6999999999999,1,0.0262
823,28,1000.6999999999999,1,0.0262
824,39,997.6999999999999,1,0.0261
825,23,1000.6999999999999,1,0.0260
826,24,1000.6999999999999,1,0.0259
827,33,1000.6999999999999,1,0.0258
828,25,1000.6999999999999,1,0.0258
829,24,1000.6999999999999,1,0.0257
830,36,999.6999999999999,1,0.0256
831,24,1000.6999999999999,1,0.0255
832,38,999.1999999999999,1,0.0255
833,32,1000.6999999999999,1,0.0254
834,23,1000.6999999999999,1,0.0253
835,41,1000.6999999999999,1,0.0252
836,24,1000.6999999999999,1,0.0251
837,35,1000.1999999999999,1,0.0251
838,26,1000.6999999999999,1,0.0250
839,31,1000.6999999999999,1,0.0249
840,38,997.6999999999999,1,0.0248
841,28,1000.6999999999999,1,0.0248
842,24,1000.6999999999999,1,0.0247
843,24,1000.6999999999999,1,0.0246
844,32,1000.6999999999999,1,0.0246
845,37,1000.6999999999999,1,0.0245
846,35,1000.6999999999999,1,0.0244
847,25,1000.6999999999999,1,0.0243
848,27,1000.6999999999999,1,0.0243
849,27,1000.6999999999999,1,0.0242
850,45,997.6999999999999,1,0.0241
851,36,1000.6999999999999,1,0.0241
852,23,1000.6999999999999,1,0.0240
853,50,996.6999999999999,1,0.0239
854,31,1000.6999999999999,1,0.0238
855,24,1000.6999999999999,1,0.0238
856,31,1000.6999999999999,1,0.0237
857,24,1000.6999999999999,1,0.0236
858,34,1000.6999999999999,1,0.0236
859,28,1000.6999999999999,1,0.0235
860,39,1000.6999999999999,1,0.0234
861,25,1000.6999999999999,1,0.0234
862,34,996.6999999999999,1,0.0233
863,23,1000.6999999999999,1,0.0232
864,25,1000.1999999999999,1,0.0232
865,41,997.6999999999999,1,0.0231
866,42,1000.6999999999999,1,0.0230
867,24,1000.6999999999999,1,0.0230
868,23,1000.6999999999999,1,0.0229
869,31,1000.6999999999999,1,0.0228
870,31,1000.6999999999999,1,0.0228
871,84,987.6999999999999,1,0.0227
872,39,1000.6999999999999,1,0.0227
873,34,1000.1999999999999,1,0.0226
874,25,1000.6999999999999,1,0.0225
875,28,1000.6999999999999,1,0.0225
876,32,1000.6999999999999,1,0.0224
877,35,1000.6999999999999,1,0.0223
878,32,1000.6999999999999,1,0.0223
879,23,1000.6999999999999,1,0.0222
880,31,1000.6999999999999,1,0.0222
881,32,1000.6999999999999,1,0.0221
882,41,995.6999999999999,1,0.0220
883,32,1000.6999999999999,1,0.0220
884,31,1000.6999999999999,1,0.0219
885,33,997.6999999999999,1,0.0219
886,35,1000.6999999999999,1,0.0218
887,29,999.6999999999999,1,0.0217
888,31,1000.6999999999999,1,0.0217
889,23,1000.6999999999999,1,0.0216
890,32,1000.6999999999999,1,0.0216
891,25,1000.6999999999999,1,0.0215
892,33,1000.6999999999999,1,0.0214
893,32,1000.6999999999999,1,0.0214
894,35,1000.6999999999999,1,0.0213
895,37,1000.6999999999999,1,0.0213
896,25,1000.6999999999999,1,0.0212
897,23,1000.6999999999999,1,0.0212
898,36,1000.6999999999999,1,0.0211
899,31,1000.6999999999999,1,0.0211
